,wage
14135,0.64
14136,0.24
14137,0.24
14138,0.76
14139,0.08
14140,0.0
14141,0.84
14142,0.24
14143,0.72
14144,0.48
14145,0.24
14146,1.0
14147,0.04
14148,0.24
14149,0.8
14150,0.0
14151,0.04
14152,0.4
14153,0.0
14154,0.4
14155,0.0
14156,0.68
14157,0.52
14158,0.2
14159,0.88
14160,0.0
14161,0.0
14162,0.44
14163,0.0
14164,0.0
14165,0.24
14166,0.0
14167,0.04
14168,0.04
14169,0.0
14170,0.0
14171,0.0
14172,0.0
14173,0.04
14174,0.8
14175,0.28
14176,0.0
14177,0.0
14178,0.0
14179,0.68
14180,0.0
14181,0.8
14182,0.0
14183,0.0
14184,0.96
14185,0.4
14186,0.92
14187,0.0
14188,0.92
14189,0.0
14190,0.28
14191,0.52
14192,0.12
14193,1.0
14194,0.0
14195,0.08
14196,0.24
14197,0.04
14198,0.48
14199,0.08
14200,0.04
14201,0.8
14202,0.0
14203,0.0
14204,0.32
14205,0.28
14206,0.12
14207,0.2
14208,0.0
14209,0.8
14210,0.56
14211,0.2
14212,0.24
14213,0.04
14214,0.32
14215,0.08
14216,0.0
14217,0.0
14218,0.04
14219,0.08
14220,0.0
14221,0.44
14222,0.0
14223,0.52
14224,0.6
14225,0.64
14226,0.36
14227,0.0
14228,0.68
14229,0.8
14230,0.36
14231,0.2
14232,0.04
14233,0.0
14234,0.84
14235,0.36
14236,0.88
14237,0.0
14238,0.0
14239,0.12
14240,0.0
14241,0.2
14242,0.4
14243,0.0
14244,0.0
14245,0.04
14246,0.0
14247,0.04
14248,0.0
14249,0.52
14250,0.36
14251,0.6
14252,0.84
14253,0.32
14254,0.0
14255,0.72
14256,0.04
14257,0.0
14258,0.4
14259,0.72
14260,0.08
14261,0.04
14262,0.0
14263,0.0
14264,0.24
14265,0.12
14266,0.0
14267,0.84
14268,0.0
14269,0.8
14270,0.0
14271,0.4
14272,0.08
14273,0.0
14274,0.88
14275,0.16
14276,0.0
14277,0.0
14278,0.68
14279,0.0
14280,0.16
14281,0.0
14282,0.2
14283,0.56
14284,0.04
14285,0.0
14286,0.0
14287,0.04
14288,0.0
14289,0.16
14290,0.64
14291,0.48
14292,0.04
14293,0.2
14294,0.2
14295,0.0
14296,0.0
14297,0.0
14298,0.0
14299,0.36
14300,0.68
14301,0.2
14302,0.28
14303,0.84
14304,0.36
14305,0.72
14306,0.68
14307,0.36
14308,0.0
14309,1.0
14310,0.0
14311,0.0
14312,0.0
14313,1.0
14314,0.0
14315,0.0
14316,0.8
14317,0.08
14318,0.32
14319,0.4
14320,0.76
14321,0.68
14322,0.0
14323,0.36
14324,0.64
14325,0.0
14326,0.24
14327,0.04
14328,0.0
14329,0.0
14330,0.0
14331,0.04
14332,0.0
14333,0.32
14334,0.24
14335,0.2
14336,0.84
14337,0.76
14338,0.32
14339,0.0
14340,0.52
14341,0.12
14342,0.0
14343,0.04
14344,0.32
14345,0.48
14346,0.64
14347,0.04
14348,0.8
14349,0.04
14350,0.52
14351,0.0
14352,0.08
14353,0.16
14354,0.0
14355,0.0
14356,0.04
14357,0.12
14358,0.0
14359,0.0
14360,0.24
14361,0.24
14362,0.0
14363,0.8
14364,0.08
14365,0.2
14366,0.12
14367,0.24
14368,0.64
14369,0.0
14370,0.28
14371,0.08
14372,0.0
14373,0.0
14374,0.48
14375,0.68
14376,0.76
14377,0.0
14378,0.08
14379,0.0
14380,0.12
14381,0.32
14382,0.72
14383,0.44
14384,0.32
14385,0.0
14386,0.0
14387,0.44
14388,0.16
14389,0.36
14390,0.0
14391,0.52
14392,0.88
14393,0.0
14394,0.0
14395,0.16
14396,0.08
14397,0.92
14398,0.0
14399,0.0
14400,0.0
14401,0.0
14402,0.12
14403,0.0
14404,0.4
14405,0.52
14406,0.2
14407,0.6
14408,0.0
14409,0.0
14410,0.12
14411,0.76
14412,0.08
14413,0.84
14414,0.64
14415,0.8
14416,0.24
14417,0.24
14418,0.0
14419,0.0
14420,0.56
14421,0.0
14422,0.0
14423,0.2
14424,0.0
14425,0.0
14426,0.44
14427,0.68
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.08
14433,0.52
14434,0.24
14435,0.0
14436,0.12
14437,0.0
14438,0.0
14439,0.52
14440,0.0
14441,0.8
14442,0.08
14443,0.44
14444,0.44
14445,0.52
14446,0.96
14447,0.12
14448,0.12
14449,0.08
14450,0.84
14451,0.36
14452,0.16
14453,0.88
14454,0.24
14455,0.16
14456,0.36
14457,0.0
14458,0.0
14459,0.52
14460,0.04
14461,0.08
14462,0.0
14463,0.2
14464,0.0
14465,0.36
14466,0.0
14467,0.0
14468,0.0
14469,0.8
14470,0.28
14471,0.2
14472,0.0
14473,0.04
14474,0.0
14475,0.0
14476,0.48
14477,0.04
14478,0.8
14479,0.68
14480,0.36
14481,0.8
14482,0.0
14483,0.72
14484,0.16
14485,0.04
14486,0.0
14487,0.2
14488,0.08
14489,0.04
14490,0.0
14491,0.12
14492,0.0
14493,0.12
14494,0.0
14495,0.0
14496,0.0
14497,0.0
14498,0.36
14499,0.0
14500,0.0
14501,0.12
14502,0.12
14503,0.16
14504,0.0
14505,0.0
14506,0.84
14507,0.0
14508,0.36
14509,0.0
14510,0.96
14511,0.16
14512,0.76
14513,0.76
14514,0.0
14515,0.64
14516,0.0
14517,0.44
14518,0.72
14519,0.12
14520,1.0
14521,0.36
14522,0.0
14523,0.04
14524,0.24
14525,0.0
14526,0.04
14527,0.4
14528,0.04
14529,0.0
14530,0.0
14531,0.12
14532,0.0
14533,0.0
14534,0.52
14535,0.4
14536,0.52
14537,0.04
14538,0.04
14539,0.72
14540,0.56
14541,0.0
14542,0.84
14543,0.16
14544,0.36
14545,0.08
14546,0.76
14547,0.0
14548,0.2
14549,0.0
14550,0.2
14551,0.0
14552,0.24
14553,0.0
14554,0.0
14555,0.08
14556,0.84
14557,0.0
14558,0.0
14559,0.04
14560,0.0
14561,0.2
14562,0.56
14563,0.0
14564,0.0
14565,0.0
14566,0.12
14567,0.44
14568,0.72
14569,0.64
14570,0.0
14571,0.0
14572,0.04
14573,0.0
14574,0.0
14575,0.24
14576,0.0
14577,0.0
14578,0.0
14579,0.12
14580,0.4
14581,0.88
14582,0.0
14583,0.04
14584,0.24
14585,0.32
14586,0.2
14587,0.56
14588,0.56
14589,0.76
14590,0.76
14591,0.4
14592,0.8
14593,0.0
14594,0.0
14595,0.04
14596,0.68
14597,0.16
14598,0.44
14599,0.0
14600,0.0
14601,0.04
14602,0.0
14603,0.08
14604,0.48
14605,0.36
14606,0.48
14607,0.76
14608,0.04
14609,0.52
14610,0.28
14611,0.0
14612,0.0
14613,0.04
14614,0.56
14615,0.4
14616,0.0
14617,0.0
14618,0.32
14619,0.08
14620,0.0
14621,0.04
14622,0.08
14623,0.04
14624,1.0
14625,0.48
14626,0.76
14627,0.0
14628,0.0
14629,0.0
14630,0.36
14631,0.08
14632,0.16
14633,0.0
14634,0.0
14635,0.0
14636,0.64
14637,0.04
14638,0.28
14639,0.0
14640,0.72
14641,0.0
14642,0.08
14643,0.88
14644,0.24
14645,0.2
14646,0.44
14647,0.72
14648,0.16
14649,0.4
14650,0.16
14651,0.16
14652,0.32
14653,0.0
14654,0.44
14655,0.04
14656,0.0
14657,0.04
14658,0.0
14659,0.0
14660,0.72
14661,0.0
14662,0.88
14663,0.0
14664,0.0
14665,0.0
14666,0.6
14667,0.0
14668,0.0
14669,0.0
14670,0.04
14671,0.68
14672,0.24
14673,0.08
14674,0.0
14675,0.32
14676,0.04
14677,0.0
14678,0.68
14679,0.0
14680,0.0
14681,0.0
14682,0.0
14683,0.08
14684,0.08
14685,0.24
14686,0.0
14687,0.28
14688,0.2
14689,0.0
14690,0.56
14691,0.32
14692,0.96
14693,0.64
14694,0.0
14695,0.0
14696,0.0
14697,0.04
14698,0.0
14699,0.24
14700,0.2
14701,0.6
14702,0.04
14703,0.52
14704,0.32
14705,0.0
14706,0.0
14707,0.04
14708,0.84
14709,0.0
14710,0.0
14711,0.52
14712,0.48
14713,0.0
14714,0.04
14715,0.48
14716,0.24
14717,0.52
14718,0.16
14719,0.12
14720,0.48
14721,0.0
14722,0.2
14723,0.04
14724,0.4
14725,0.32
14726,0.0
14727,0.44
14728,0.0
14729,0.0
14730,0.0
14731,0.0
14732,0.0
14733,0.52
14734,0.2
14735,0.96
14736,0.72
14737,0.0
14738,0.52
14739,0.6
14740,0.08
14741,0.28
14742,0.24
14743,0.92
14744,0.0
14745,0.64
14746,0.08
14747,0.0
14748,0.56
14749,0.56
14750,0.64
14751,0.4
14752,0.0
14753,0.68
14754,0.28
14755,0.96
14756,0.16
14757,0.04
14758,0.0
14759,0.2
14760,0.16
14761,0.0
14762,0.36
14763,0.32
14764,0.08
14765,0.28
14766,0.08
14767,0.0
14768,0.52
14769,0.0
14770,0.56
14771,0.68
14772,0.28
14773,0.0
14774,0.28
14775,0.0
14776,0.32
14777,0.12
14778,0.56
14779,0.04
14780,0.0
14781,0.0
14782,0.0
14783,0.16
14784,0.0
14785,0.2
14786,0.04
14787,0.0
14788,0.0
14789,0.28
14790,0.6
14791,0.28
14792,0.4
14793,0.0
14794,0.08
14795,0.0
14796,0.04
14797,0.08
14798,0.16
14799,0.04
14800,0.52
14801,0.88
14802,0.68
14803,0.4
14804,0.0
14805,0.72
14806,0.04
14807,0.0
14808,0.0
14809,0.36
14810,0.0
14811,0.0
14812,0.0
14813,0.2
14814,0.4
14815,0.56
14816,0.0
14817,0.72
14818,0.68
14819,0.52
14820,0.16
14821,0.0
14822,0.72
14823,0.16
14824,0.0
14825,0.24
14826,0.92
14827,0.0
14828,0.48
14829,0.0
14830,0.96
14831,0.0
14832,0.88
14833,0.0
14834,0.0
14835,0.56
14836,0.0
14837,0.0
14838,0.32
14839,0.36
14840,0.4
14841,1.0
14842,0.2
14843,0.04
14844,0.0
14845,0.04
14846,0.0
14847,0.0
14848,0.12
14849,0.0
14850,0.56
14851,0.08
14852,0.24
14853,0.08
14854,0.44
14855,0.72
14856,0.68
14857,0.0
14858,0.68
14859,0.72
14860,0.0
14861,0.12
14862,0.0
14863,0.0
14864,0.32
14865,0.08
14866,0.0
14867,0.0
14868,0.04
14869,0.8
14870,0.04
14871,0.08
14872,0.0
14873,0.24
14874,0.12
14875,0.0
14876,0.64
14877,0.04
14878,0.48
14879,0.0
14880,0.08
14881,0.0
14882,0.0
14883,0.0
14884,0.32
14885,0.32
14886,0.52
14887,0.2
14888,0.4
14889,0.48
14890,0.72
14891,0.76
14892,0.08
14893,0.56
14894,0.48
14895,0.36
14896,0.16
14897,0.2
14898,0.64
14899,0.88
14900,0.04
14901,0.28
14902,0.56
14903,0.2
14904,0.16
14905,0.12
14906,0.04
14907,0.8
14908,0.04
14909,0.08
14910,0.0
14911,0.0
14912,0.08
14913,0.04
14914,0.2
14915,0.0
14916,0.0
14917,0.4
14918,0.48
14919,0.08
14920,0.4
14921,0.52
14922,0.04
14923,0.16
14924,0.32
14925,0.0
14926,0.04
14927,0.24
14928,0.2
14929,0.28
14930,0.4
14931,0.0
14932,0.08
14933,0.0
14934,0.0
14935,0.2
14936,0.0
14937,0.0
14938,0.12
14939,0.64
14940,0.48
14941,0.0
14942,0.0
14943,0.08
14944,0.4
14945,0.0
14946,0.28
14947,0.24
14948,0.2
14949,0.08
14950,0.52
14951,0.0
14952,0.72
14953,0.32
14954,0.0
14955,0.32
14956,0.0
14957,0.68
14958,0.44
14959,0.0
14960,0.12
14961,0.08
14962,0.44
14963,0.0
14964,0.12
14965,0.0
14966,0.04
14967,0.0
14968,0.96
14969,0.88
14970,0.24
14971,0.28
14972,0.12
14973,0.0
14974,0.0
14975,0.0
14976,0.56
14977,0.24
14978,0.76
14979,0.24
14980,0.48
14981,0.08
14982,0.32
14983,0.0
14984,0.28
14985,0.04
14986,0.0
14987,0.76
14988,0.32
14989,0.36
14990,0.68
14991,0.32
14992,0.0
14993,0.0
14994,0.08
14995,0.04
14996,0.08
14997,0.2
14998,0.0
14999,0.8
15000,0.56
15001,0.64
15002,0.0
15003,0.0
15004,0.44
15005,0.84
15006,0.04
15007,0.0
15008,0.04
15009,0.92
15010,0.0
15011,0.2
15012,0.32
15013,0.68
15014,0.28
15015,1.0
15016,0.28
15017,0.28
15018,0.8
15019,0.28
15020,0.0
15021,0.96
15022,0.56
15023,0.0
15024,0.44
15025,0.68
15026,0.0
15027,0.0
15028,0.0
15029,0.2
15030,0.0
15031,0.4
15032,0.28
15033,0.64
15034,0.0
15035,0.0
15036,0.84
15037,0.24
15038,0.08
15039,0.84
15040,0.08
15041,0.68
15042,0.52
15043,0.16
15044,0.76
15045,0.0
15046,0.88
15047,0.12
15048,0.24
15049,0.36
15050,0.0
15051,0.56
15052,0.04
15053,0.36
15054,0.24
15055,0.04
15056,0.0
15057,0.0
15058,0.44
15059,0.08
15060,0.12
15061,0.8
15062,0.0
15063,0.08
15064,0.12
15065,0.36
15066,0.04
15067,0.0
15068,0.12
15069,0.0
15070,0.48
15071,0.08
15072,0.32
15073,0.48
15074,0.0
15075,0.04
15076,0.08
15077,0.08
15078,0.04
15079,0.64
15080,0.08
15081,0.0
15082,0.32
15083,0.52
15084,0.16
15085,0.6
15086,0.28
15087,0.56
15088,0.0
15089,0.64
15090,0.68
15091,0.0
15092,0.0
15093,0.08
15094,0.0
15095,0.0
15096,0.04
15097,0.64
15098,0.64
15099,0.84
15100,0.0
15101,0.96
15102,0.0
15103,0.28
15104,0.0
15105,0.96
15106,0.0
15107,0.0
15108,0.56
15109,0.44
15110,0.0
15111,0.0
15112,0.16
15113,0.0
15114,0.04
15115,0.28
15116,0.0
15117,0.32
15118,0.04
15119,0.52
15120,0.92
15121,0.48
15122,0.0
15123,0.52
15124,0.08
15125,0.08
15126,0.56
15127,0.28
15128,0.0
15129,0.36
15130,0.0
15131,0.0
15132,0.04
15133,0.16
15134,0.0
15135,0.56
15136,0.16
15137,0.08
15138,0.32
15139,0.08
15140,0.4
15141,0.0
15142,0.64
15143,0.32
15144,0.12
15145,0.68
15146,0.12
15147,0.04
15148,0.84
15149,0.48
15150,0.0
15151,0.6
15152,0.0
15153,0.0
15154,0.68
15155,0.52
15156,0.24
15157,0.72
15158,0.0
15159,0.0
15160,0.56
15161,0.0
15162,0.88
15163,0.16
15164,0.0
15165,0.16
15166,0.0
15167,0.0
15168,0.0
15169,0.0
15170,0.0
15171,0.2
15172,0.24
15173,0.72
15174,0.0
15175,0.0
15176,0.92
15177,0.08
15178,0.88
15179,0.44
15180,0.0
15181,0.0
15182,0.12
15183,0.04
15184,0.6
15185,0.76
15186,0.44
15187,0.4
15188,0.0
15189,0.0
15190,0.8
15191,0.2
15192,0.0
15193,0.04
15194,0.0
15195,0.0
15196,0.0
15197,0.2
15198,0.24
15199,0.56
15200,0.0
15201,0.0
15202,0.24
15203,0.0
15204,0.08
15205,0.0
15206,0.56
15207,0.0
15208,0.52
15209,0.48
15210,0.36
15211,0.48
15212,0.52
15213,0.8
15214,0.08
15215,0.16
15216,0.0
15217,0.28
15218,0.08
15219,0.84
15220,0.04
15221,0.2
15222,0.32
15223,0.0
15224,0.44
15225,0.76
15226,0.08
15227,0.72
15228,0.68
15229,0.16
15230,0.0
15231,0.2
15232,0.08
15233,0.8
15234,0.04
15235,0.0
15236,0.68
15237,0.12
15238,0.56
15239,0.08
15240,0.36
15241,0.04
15242,0.0
15243,0.04
15244,0.04
15245,0.48
15246,0.32
15247,0.0
15248,0.0
15249,0.04
15250,0.56
15251,0.0
15252,0.0
15253,0.16
15254,0.16
15255,0.6
15256,0.0
15257,0.0
15258,0.0
15259,0.0
15260,0.0
15261,0.44
15262,0.32
15263,0.8
15264,0.32
15265,0.0
15266,0.0
15267,0.68
15268,0.48
15269,0.08
15270,0.04
15271,0.12
15272,0.2
15273,0.0
15274,0.04
15275,0.0
15276,0.0
15277,0.0
15278,0.52
15279,0.08
15280,0.04
15281,0.0
15282,0.32
15283,0.56
15284,0.04
15285,0.0
15286,0.24
15287,0.0
15288,0.48
15289,0.32
15290,0.04
15291,0.64
15292,0.08
15293,0.0
15294,0.04
15295,0.2
15296,0.0
15297,0.64
15298,0.44
15299,0.04
15300,0.0
15301,0.0
15302,0.6
15303,0.04
15304,0.04
15305,0.28
15306,0.0
15307,0.68
15308,0.32
15309,0.12
15310,0.68
15311,0.08
15312,0.32
15313,0.0
15314,0.36
15315,0.0
15316,0.0
15317,0.0
15318,0.0
15319,0.36
15320,0.76
15321,0.08
15322,0.08
15323,0.0
15324,0.0
15325,0.68
15326,0.68
15327,0.36
15328,0.0
15329,0.04
15330,0.2
15331,0.24
15332,0.12
15333,0.0
15334,0.12
15335,0.0
15336,0.04
15337,0.6
15338,0.28
15339,0.72
15340,0.52
15341,0.28
15342,0.0
15343,0.4
15344,0.16
15345,0.0
15346,0.36
15347,0.16
15348,0.08
15349,0.12
15350,0.08
15351,0.0
15352,0.0
15353,0.56
15354,0.68
15355,0.04
15356,0.0
15357,0.0
15358,0.28
15359,0.0
15360,0.0
15361,0.12
15362,0.76
15363,0.0
15364,0.04
15365,0.44
15366,0.32
15367,0.16
15368,0.0
15369,0.04
15370,0.56
15371,0.04
15372,0.28
15373,0.24
15374,0.0
15375,0.0
15376,0.0
15377,0.24
15378,0.16
15379,0.88
15380,0.48
15381,0.68
15382,0.2
15383,0.0
15384,0.96
15385,0.0
15386,0.6
15387,0.28
15388,0.4
15389,0.0
15390,0.08
15391,0.56
15392,0.64
15393,0.24
15394,0.28
15395,0.0
15396,0.12
15397,0.48
15398,0.76
15399,0.0
15400,0.2
15401,0.04
15402,0.6
15403,0.12
15404,0.2
15405,0.32
15406,0.0
15407,0.0
15408,0.0
15409,0.64
15410,0.6
15411,0.0
15412,0.52
15413,0.0
15414,0.0
15415,0.48
15416,0.0
15417,0.88
15418,0.04
15419,0.04
15420,0.32
15421,0.0
15422,0.0
15423,1.0
15424,0.32
15425,0.0
15426,0.92
15427,0.0
15428,0.16
15429,0.04
15430,0.32
15431,0.0
15432,0.36
15433,0.0
15434,0.0
15435,0.2
15436,0.8
15437,0.12
15438,0.04
15439,0.88
15440,0.0
15441,0.68
15442,0.64
15443,0.0
15444,0.44
15445,0.0
15446,0.64
15447,0.0
15448,0.72
15449,1.0
15450,0.04
15451,0.16
15452,0.12
15453,0.84
15454,0.92
15455,0.12
15456,0.0
15457,0.8
15458,0.0
15459,0.88
15460,0.0
15461,0.0
15462,0.0
15463,0.52
15464,0.76
15465,0.32
15466,0.24
15467,0.0
15468,0.0
15469,0.0
15470,0.0
15471,0.44
15472,0.0
15473,0.24
15474,0.04
15475,0.8
15476,1.0
15477,0.0
15478,0.0
15479,0.08
15480,0.16
15481,0.4
15482,0.8
15483,0.0
15484,0.04
15485,0.0
15486,0.0
15487,0.04
15488,0.44
15489,0.24
15490,0.0
15491,0.32
15492,0.68
15493,0.08
15494,0.0
15495,0.72
15496,0.08
15497,0.0
15498,0.0
15499,0.84
15500,0.0
15501,0.0
15502,0.0
15503,0.88
15504,0.2
15505,0.24
15506,0.0
15507,0.12
15508,0.04
15509,0.2
15510,0.68
15511,0.12
15512,0.0
15513,0.04
15514,0.08
15515,0.36
15516,0.36
15517,0.2
15518,0.0
15519,0.04
15520,0.0
15521,0.48
15522,0.92
15523,0.04
15524,0.52
15525,0.16
15526,0.04
15527,0.2
15528,0.92
15529,0.0
15530,0.04
15531,0.0
15532,0.64
15533,0.28
15534,0.2
15535,0.24
15536,0.0
15537,0.0
15538,0.08
15539,0.36
15540,0.0
15541,0.44
15542,0.0
15543,0.0
15544,0.2
15545,0.16
15546,0.68
15547,0.0
15548,0.36
15549,0.0
15550,0.0
15551,0.12
15552,0.12
15553,0.04
15554,0.12
15555,0.36
15556,0.16
15557,0.0
15558,0.56
15559,0.24
15560,0.52
15561,0.76
15562,0.0
15563,0.08
15564,0.28
15565,0.0
15566,0.64
15567,0.0
15568,0.12
15569,0.44
15570,0.0
15571,0.44
15572,0.16
15573,0.0
15574,0.0
15575,0.0
15576,0.0
15577,0.12
15578,0.04
15579,0.68
15580,0.36
15581,0.52
15582,0.44
15583,0.0
15584,0.44
15585,0.72
15586,0.0
15587,0.84
15588,0.4
15589,0.0
15590,0.24
15591,0.0
15592,0.0
15593,0.04
15594,0.24
15595,0.56
15596,0.16
15597,0.68
15598,0.0
15599,0.0
15600,0.04
15601,0.68
15602,0.48
15603,0.0
15604,0.0
15605,0.08
15606,0.32
15607,0.08
15608,0.04
15609,0.0
15610,0.96
15611,0.76
15612,0.84
15613,0.0
15614,0.04
15615,0.08
15616,0.0
15617,0.52
15618,0.28
15619,0.0
15620,0.0
15621,0.0
15622,0.44
15623,0.04
15624,0.0
15625,0.52
15626,0.0
15627,0.0
15628,0.04
15629,0.24
15630,0.24
15631,0.04
15632,0.0
15633,0.64
15634,0.0
15635,0.04
15636,0.16
15637,0.24
15638,0.0
15639,0.0
15640,0.4
15641,0.28
15642,0.2
15643,0.12
15644,0.0
15645,0.64
15646,0.12
15647,0.64
15648,0.68
15649,0.48
15650,0.2
15651,0.88
15652,0.0
15653,0.0
15654,0.0
15655,0.0
15656,0.12
15657,0.04
15658,0.04
15659,0.68
15660,0.04
15661,0.68
15662,0.12
15663,0.0
15664,0.08
15665,0.48
15666,0.2
15667,0.0
15668,0.0
15669,0.0
15670,0.04
15671,0.0
15672,0.0
15673,0.0
15674,0.72
15675,0.12
15676,0.08
15677,0.04
15678,0.04
15679,0.0
15680,0.08
15681,0.96
15682,0.0
15683,0.0
15684,0.12
15685,0.12
15686,0.08
15687,0.28
15688,0.0
15689,0.92
15690,0.76
15691,0.04
15692,0.64
15693,0.0
15694,0.84
15695,0.04
15696,0.4
15697,0.0
15698,0.0
15699,0.0
15700,0.56
15701,0.04
15702,0.4
15703,0.12
15704,0.24
15705,0.56
15706,0.04
15707,0.12
15708,0.64
15709,0.24
15710,0.0
15711,0.0
15712,0.0
15713,0.44
15714,0.16
15715,0.0
15716,0.0
15717,0.0
15718,0.04
15719,0.88
15720,0.16
15721,0.2
15722,0.04
15723,0.0
15724,0.04
15725,0.72
15726,0.0
15727,0.0
15728,0.76
15729,0.48
15730,0.2
15731,0.0
15732,0.36
15733,0.04
15734,0.0
15735,0.28
15736,0.64
15737,0.32
15738,0.0
15739,0.0
15740,0.28
15741,0.44
15742,0.68
15743,0.0
15744,0.0
15745,0.04
15746,0.0
15747,0.0
15748,0.32
15749,0.96
15750,0.0
15751,0.08
15752,0.0
15753,0.24
15754,0.0
15755,0.2
15756,0.32
15757,0.2
15758,0.2
15759,0.0
15760,0.2
15761,0.0
15762,0.04
15763,0.68
15764,0.12
15765,0.0
15766,0.4
15767,0.0
15768,0.0
15769,0.52
15770,0.96
15771,0.56
15772,0.04
15773,0.12
15774,0.2
15775,0.04
15776,0.36
15777,0.04
15778,0.0
15779,0.56
15780,0.0
15781,0.08
15782,0.08
15783,0.32
15784,0.16
15785,1.0
15786,0.0
15787,0.0
15788,0.04
15789,0.36
15790,0.0
15791,0.76
15792,0.68
15793,0.0
15794,0.2
15795,0.4
15796,0.04
15797,0.68
15798,0.0
15799,0.12
15800,0.0
15801,0.0
15802,0.24
15803,0.24
15804,0.0
15805,0.0
15806,0.48
15807,0.48
15808,0.84
15809,0.64
15810,0.0
15811,0.0
15812,0.0
15813,0.64
15814,0.52
15815,0.48
15816,0.0
15817,0.0
15818,0.48
15819,0.08
15820,0.0
15821,0.08
15822,0.0
15823,0.0
15824,0.8
15825,0.8
15826,0.0
15827,0.0
15828,0.0
15829,0.0
15830,0.0
15831,0.04
15832,0.04
15833,0.84
15834,0.88
15835,0.12
15836,0.36
15837,0.44
15838,0.0
15839,0.08
15840,0.72
15841,0.24
15842,0.24
15843,0.12
15844,0.12
15845,0.0
15846,0.0
15847,0.6
15848,0.0
15849,0.4
15850,0.0
15851,0.0
15852,0.28
15853,0.0
15854,0.16
15855,0.08
15856,0.04
15857,0.0
15858,0.0
15859,0.04
15860,0.0
15861,0.0
15862,0.0
15863,0.0
15864,0.04
15865,0.08
15866,0.04
15867,0.68
15868,0.0
15869,0.0
15870,0.0
15871,0.8
15872,0.04
15873,0.16
15874,0.96
15875,0.0
15876,0.0
15877,0.04
15878,0.04
15879,0.0
15880,0.0
15881,0.04
15882,0.28
15883,0.0
15884,0.16
15885,0.16
15886,0.0
15887,0.08
15888,0.0
15889,0.36
15890,0.0
15891,0.84
15892,0.0
15893,0.24
15894,0.24
15895,0.08
15896,0.52
15897,0.0
15898,0.0
15899,0.32
15900,0.32
15901,0.04
15902,0.04
15903,0.0
15904,0.0
15905,0.2
15906,0.32
15907,0.0
15908,0.0
15909,0.28
15910,0.44
15911,0.04
15912,0.4
15913,0.0
15914,0.08
15915,0.2
15916,0.0
15917,0.92
15918,0.08
15919,0.72
15920,0.04
15921,0.0
15922,0.0
15923,0.2
15924,0.0
15925,0.0
15926,0.8
15927,0.0
15928,0.56
15929,0.0
15930,0.08
15931,0.68
15932,0.0
15933,0.0
15934,0.0
15935,0.0
15936,0.0
15937,0.2
15938,0.0
15939,0.36
15940,0.0
15941,0.0
15942,0.72
15943,0.08
15944,0.0
15945,0.0
15946,0.08
15947,0.0
15948,0.28
15949,0.64
15950,0.04
15951,0.6
15952,0.0
15953,0.04
15954,0.0
15955,0.64
15956,0.68
15957,0.0
15958,0.0
15959,0.0
15960,0.0
15961,0.0
15962,0.0
15963,0.0
15964,0.16
15965,0.08
15966,0.0
15967,0.0
15968,0.08
15969,0.4
15970,0.44
15971,0.16
15972,0.0
15973,0.36
15974,0.0
15975,0.36
15976,0.04
15977,0.2
15978,0.16
15979,0.4
15980,0.32
15981,0.04
15982,0.0
15983,0.0
15984,0.08
15985,0.68
15986,0.16
15987,0.0
15988,0.0
15989,0.76
15990,0.04
15991,0.08
15992,0.04
15993,0.0
15994,0.0
15995,0.28
15996,0.84
15997,0.6
15998,0.0
15999,0.96
16000,0.76
16001,0.0
16002,0.0
16003,0.08
16004,0.0
16005,0.0
16006,0.0
16007,0.0
16008,0.28
16009,0.96
16010,0.0
16011,0.04
16012,0.24
16013,0.28
16014,0.08
16015,0.36
16016,0.12
16017,0.08
16018,0.0
16019,0.0
16020,0.08
16021,1.0
16022,0.0
16023,0.56
16024,0.0
16025,0.0
16026,0.0
16027,0.04
16028,0.96
16029,0.28
16030,0.76
16031,0.0
16032,0.32
16033,0.04
16034,0.16
16035,0.0
16036,0.44
16037,0.92
16038,0.08
16039,0.04
16040,0.8
16041,0.44
16042,0.0
16043,0.04
16044,0.48
16045,0.0
16046,0.08
16047,0.0
16048,0.04
16049,0.16
16050,0.36
16051,0.04
16052,0.56
16053,0.0
16054,0.0
16055,0.8
16056,0.32
16057,0.48
16058,0.48
16059,0.0
16060,0.84
16061,0.72
16062,0.24
16063,0.12
16064,0.28
16065,0.4
16066,0.92
16067,0.24
16068,1.0
16069,0.44
16070,0.0
16071,0.04
16072,0.32
16073,0.72
16074,0.2
16075,0.28
16076,0.96
16077,0.0
16078,0.4
16079,0.4
16080,0.28
16081,0.48
16082,0.8
16083,0.52
16084,0.04
16085,0.44
16086,0.0
16087,0.44
16088,0.6
16089,0.36
16090,0.12
16091,0.12
16092,0.0
16093,0.0
16094,0.2
16095,0.04
16096,0.04
16097,0.0
16098,0.12
16099,0.64
16100,0.48
16101,0.8
16102,0.0
16103,0.76
16104,0.04
16105,0.0
16106,0.08
16107,0.08
16108,0.12
16109,0.04
16110,0.36
16111,0.36
16112,0.12
16113,0.0
16114,0.12
16115,0.48
16116,0.0
16117,0.0
16118,0.12
16119,0.36
16120,0.8
16121,0.04
16122,0.0
16123,0.0
16124,0.12
16125,0.0
16126,0.0
16127,0.76
16128,0.24
16129,0.24
16130,0.6
16131,0.0
16132,0.0
16133,0.44
