age,education-num,sex,capital-gain,capital-loss,hours-per-week,wage,marital_status_num,occupation_com_House_Services,occupation_com_Other,occupation_com_Professional,occupation_com_Specialty,occupation_com_Tech/sales,workclass_com_ Government,workclass_com_ Other,workclass_com_ Private,workclass_com_ Self-employed,cap_gain_binary,cap_loss_binary,gdp_pc
64,15,1,0,0,60,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
54,9,1,0,0,42,1,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
41,13,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
33,12,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
51,13,1,0,0,50,1,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
45,15,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
18,7,1,0,0,72,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
43,6,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,11612.52335
30,9,1,0,1504,40,0,0,0,0,0,1,0,0,0,1,0,0,1,41524.09
32,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
45,10,1,0,1902,40,1,1,0,0,0,1,0,0,0,1,0,0,1,12157.0215
61,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
21,2,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,29865.442000000006
56,7,1,0,0,49,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,9,1,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
23,10,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
55,10,1,0,0,84,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,10,1,0,419,20,0,1,0,1,0,0,0,0,1,0,0,0,1,13701.804500000002
33,9,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
43,11,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
32,9,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
38,10,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
18,5,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,10,1,0,0,50,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
67,9,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
29,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
19,2,1,0,0,55,0,0,1,0,0,0,0,0,0,1,0,0,0,13701.804500000002
39,7,1,0,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,10,1,0,1887,50,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
45,15,1,0,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
44,10,1,3103,0,40,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
42,4,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
34,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
52,13,1,0,0,40,0,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
18,7,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
64,9,1,0,0,25,0,1,0,0,0,1,0,0,0,1,0,0,0,32212.181
30,13,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
43,13,1,0,0,42,0,0,0,0,1,0,0,1,0,0,0,0,0,34025.8165
49,10,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
35,10,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
37,15,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
49,4,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
19,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
22,13,1,2202,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
31,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,55,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
38,10,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,60,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
24,9,1,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
18,8,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
32,11,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
28,14,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,7754.24265
30,11,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
33,9,1,0,0,38,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
74,14,1,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
36,9,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0,0,12157.0215
36,12,1,0,0,55,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
29,9,1,0,2057,20,0,1,0,1,0,0,0,0,0,1,0,0,1,41524.09
39,13,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,80,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
21,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
39,11,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
38,10,1,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
20,9,1,0,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
51,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
36,10,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
50,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
38,9,1,0,0,55,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
23,10,1,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
36,13,1,0,0,55,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
41,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,34025.8165
34,14,1,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
18,6,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
36,6,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
46,10,1,0,1887,40,1,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
29,10,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,9,1,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
40,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
70,7,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,10,1,0,0,50,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
25,10,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
39,10,1,0,0,45,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
50,16,1,0,0,37,1,1,0,0,1,0,0,0,0,1,0,0,0,12157.0215
43,12,1,0,0,50,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
37,10,1,0,0,40,1,1,0,1,0,0,0,1,0,0,0,0,0,4118.766
51,9,1,7298,0,40,1,1,0,1,0,0,0,0,0,1,0,1,0,5478.5869
29,6,1,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
20,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
21,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,9,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
44,12,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
17,5,1,0,1719,15,0,0,1,0,0,0,0,0,0,1,0,0,1,41524.09
25,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
43,16,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
46,11,1,0,0,40,1,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
42,10,1,0,0,60,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,14,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
22,10,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
49,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
21,9,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
53,14,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
43,10,1,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,9,1,0,0,50,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,13,1,10520,0,45,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
28,11,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
25,10,1,0,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
40,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,2613.57635
50,10,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
48,10,1,0,0,65,1,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
30,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,38,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,4118.766
42,13,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
48,10,1,0,0,65,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
38,13,1,7688,0,45,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
29,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,6,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
64,13,1,27828,0,55,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
44,11,1,0,0,25,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
42,13,1,7298,0,50,1,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
49,9,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,9,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,60,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
20,9,1,0,0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
44,9,1,0,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
45,13,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,50,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
18,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,9,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
45,7,1,0,0,42,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,9,1,2174,0,40,0,0,0,0,0,0,1,1,0,0,0,1,0,41524.09
64,3,1,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
66,9,1,3432,0,20,0,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
34,13,1,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
45,13,1,0,0,40,1,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
42,9,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
32,13,1,0,1902,60,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
26,6,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,11,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
21,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
23,10,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
47,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
46,13,1,0,0,38,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
35,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
55,13,1,0,1887,40,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
28,10,1,0,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
21,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
36,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,16,1,0,0,60,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,12157.0215
37,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
81,2,1,0,0,45,0,0,0,0,0,0,1,0,0,0,1,0,0,13701.804500000002
41,10,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,12,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
25,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
42,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
30,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
65,9,1,0,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
18,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,7,1,6497,0,48,0,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
30,10,1,0,0,48,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
61,12,1,0,0,42,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
21,9,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
53,9,1,0,0,48,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,15,1,0,2415,55,1,1,0,0,1,0,0,0,0,0,1,0,1,41524.09
43,10,1,15024,0,45,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
60,4,1,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
47,6,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
48,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
32,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,14,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,34365.786
31,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,14,1,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
27,9,1,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
44,9,1,0,0,40,1,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,10,1,7298,0,45,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
37,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
51,10,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
51,14,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
25,13,1,0,0,60,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
25,13,1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,7754.24265
29,13,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
36,9,1,0,0,70,1,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
55,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
39,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
31,6,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
31,15,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,2147.23325
51,11,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
30,11,1,2463,0,40,0,0,0,1,0,0,0,0,0,1,0,1,0,2075.4292
62,9,1,0,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
37,13,1,99999,0,60,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
30,13,1,7688,0,50,1,1,0,0,0,0,1,0,0,0,1,1,0,41524.09
27,13,1,0,0,52,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,13,1,7298,0,45,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
23,10,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,5,1,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
46,12,1,0,0,36,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
45,13,1,0,0,50,1,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
27,9,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
46,9,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
22,7,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
37,10,1,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
42,10,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,12173.16
45,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,11,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
46,11,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
56,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,12,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
50,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
48,13,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
45,7,1,0,0,36,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
55,11,1,5178,0,50,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
41,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
66,10,1,0,0,24,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,10,1,0,1408,40,0,0,0,0,1,0,0,1,0,0,0,0,1,41524.09
37,10,1,5013,0,40,0,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
63,15,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
61,12,1,15024,0,40,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
64,13,1,27828,0,50,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
35,9,1,0,0,35,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
58,4,1,2936,0,50,0,1,0,0,0,1,0,0,0,1,0,1,0,13701.804500000002
58,10,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
24,9,1,0,0,48,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,14,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
33,9,1,0,0,60,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
17,7,1,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,13,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
20,10,1,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
52,13,1,0,1755,40,1,0,0,0,1,0,0,0,0,1,0,0,1,41524.09
30,4,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
20,12,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
64,3,1,0,0,45,0,0,0,1,0,0,0,1,0,0,0,0,0,12157.0215
49,14,1,15024,0,50,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
38,13,1,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,12157.0215
46,9,1,0,0,80,1,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
17,6,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
45,2,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
27,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
45,11,1,0,0,30,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
26,9,1,0,0,78,1,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
23,12,1,0,1974,20,0,0,0,1,0,0,0,0,0,1,0,0,1,41524.09
44,13,1,0,0,45,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
36,13,1,0,1741,40,0,0,0,0,1,0,0,0,0,1,0,0,1,41524.09
35,5,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
56,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
47,14,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
32,13,1,0,0,50,1,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
29,13,1,3325,0,10,0,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
55,12,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
35,13,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
37,9,1,0,0,68,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
36,11,1,3908,0,75,0,1,0,0,0,1,0,0,0,0,1,1,0,41524.09
33,9,1,0,0,45,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
34,9,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
24,10,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
25,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
31,9,1,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
38,11,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,13,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,13701.804500000002
35,9,1,0,0,32,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
67,13,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
34,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
46,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
26,12,1,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
47,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
49,14,1,0,0,40,1,1,0,1,0,0,0,1,0,0,0,0,0,33838.861000000004
33,15,1,0,1887,40,1,1,0,0,1,0,0,0,0,0,1,0,1,41524.09
44,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
30,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,5605.210450000001
18,10,1,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
60,9,1,3103,0,60,1,1,0,0,0,1,0,0,0,0,1,1,0,41524.09
44,14,1,14084,0,56,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
81,15,1,0,0,24,1,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
43,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
35,8,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
58,9,1,0,0,72,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
32,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,2147.23325
40,9,1,0,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
32,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
21,10,1,0,1721,35,0,0,0,1,0,0,0,0,0,1,0,0,1,41524.09
44,9,1,0,0,25,0,1,0,1,0,0,0,0,0,1,0,0,0,13701.804500000002
33,13,1,0,1902,45,1,1,0,1,0,0,0,0,0,1,0,0,1,41524.09
25,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
42,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
62,6,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
31,9,1,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,12157.0215
33,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
50,10,1,0,0,55,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
50,14,1,7688,0,50,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
46,11,1,0,0,60,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
22,12,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
66,15,1,20051,0,55,1,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
52,9,1,0,0,45,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
57,2,1,0,1602,45,0,0,0,0,0,1,0,0,0,0,1,0,1,7920.87085
41,11,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
